"fecha_comprob","comprobante","puntoventa","numero_comprob","cliente","clientenombre","cuit","ctadeudorescodigo","ctadeudores","ctaventascodigo","ctaventas","total_comprob","imputacion_numero","comprob2","comprob2_nro","fecha_comprob2"
"01/11/2021",Factura de Venta,"00001 - Factura Electronica","00003789",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,118216.5500000000,"2017-00001507",Nota de Crédito de Venta,"0000100000628","01/11/2021"
"01/11/2021",Factura de Venta,"00001 - Factura Electronica","00003789",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,118216.5500000000,"2017-00001508",Recibo de Cobranza,"202000000752","18/11/2021"
"01/11/2021",Factura de Venta,"00001 - Factura Electronica","00003790",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,690488.7900000000,"2023-00002429",Factura de Ventas Anulada,"000100003790","01/11/2021"
"01/11/2021",Factura de Venta,"00001 - Factura Electronica","00003790",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,690488.7900000000,"2017-00001508",Recibo de Cobranza,"202000000752","18/11/2021"
"01/12/2021",Factura de Venta,"00001 - Factura Electronica","00003831",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,3663.9000000000,"2022-00000102",Crédito Reimputacion Clientes S/Ident,"1","22/02/2022"
"01/12/2021",Factura de Venta,"00001 - Factura Electronica","00003832",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2060819.2400000000,"2022-00000102",Crédito Reimputacion Clientes S/Ident,"1","22/02/2022"
"01/12/2021",Factura de Venta,"00001 - Factura Electronica","00003832",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2060819.2400000000,"2022-00000094",Nota de Crédito de Venta,"0000100000630","01/12/2021"
"01/12/2021",Factura de Venta,"00001 - Factura Electronica","00003833",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,125200.1800000000,"2022-00000102",Crédito Reimputacion Clientes S/Ident,"1","22/02/2022"
"01/12/2021",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000888",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1200.0000000000,"2017-00001451",Recibo de Cobranza Mostrador,"2020-00000660","01/12/2021"
"02/01/2020",Factura de Venta Mostrador,"00003 - Guardia Manual","00000582",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3900.0000000000,"2017-00000841",Recibo de Cobranza Mostrador,"2020-00000505","02/01/2020"
"02/01/2020",Factura de Venta Mostrador,"00003 - Guardia Manual","00000583",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000358",Recibo de Cobranza Mostrador,"2020-00000233","02/01/2020"
"02/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000782",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4000.0000000000,"2017-00000504",Recibo de Cobranza Mostrador,"2020-00000363","02/02/2020"
"02/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000783",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3875.0000000000,"2017-00000497",Recibo de Cobranza Mostrador,"2020-00000356","02/02/2020"
"02/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000784",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4360.0000000000,"2017-00000498",Recibo de Cobranza Mostrador,"2020-00000357","02/02/2020"
"02/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000785",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3875.0000000000,"2017-00000505",Recibo de Cobranza Mostrador,"2020-00000364","02/02/2020"
"02/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000786",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2900.0000000000,"2017-00000499",Recibo de Cobranza Mostrador,"2020-00000358","02/02/2020"
"02/03/2020",Factura de Venta,"00006 - ART Factura Electronica","00000289",CL000370,REDSOM SRL,"30-70943792-1","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,3927.0000000000,"2017-00000784",Recibo de Cobranza,"202000000344","17/06/2020"
"02/03/2020",Factura de Venta,"00001 - Factura Electronica","00002715",CL000314,MUNICIPALIDAD DE EL CALAFATE,"30-63755387-5","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,480000.0000000000,,,,//
"02/03/2020",Factura de Venta,"00001 - Factura Electronica","00002716",CL000314,MUNICIPALIDAD DE EL CALAFATE,"30-63755387-5","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,480000.0000000000,,,,//
"02/03/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000865",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000313",Recibo de Cobranza Mostrador,"2020-00000190","02/03/2020"
"02/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003901",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1250.0000000000,"2017-00000510",Recibo de Cobranza Mostrador,"2020-00000369","02/03/2020"
"02/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003902",CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000287",Recibo de Cobranza Mostrador,"2020-00000164","02/03/2020"
"02/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003903",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000288",Recibo de Cobranza Mostrador,"2020-00000165","02/03/2020"
"02/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003904",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,230.0000000000,"2017-00000289",Recibo de Cobranza Mostrador,"2020-00000166","02/03/2020"
"02/03/2020",Nota de Débito de Venta,"00005 - Guardia Factura Electronica","00000002",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2100.0000000000,"2017-00000744",Recibo de Cobranza Mostrador,"2020-00000477","09/03/2020"
"02/03/2021",Factura de Venta,"00001 - Factura Electronica","00000073",CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,510070.8800000000,"2017-00000822",Recibo de Cobranza,"202000000360","26/02/2021"
"02/03/2021",Nota de Débito de Venta,"00001 - Factura Electronica","00000001",CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,14638.9400000000,"2017-00000822",Recibo de Cobranza,"202000000360","26/02/2021"
"02/06/2020",Factura de Venta,"00001 - Factura Electronica","00000005",CL000170,PROVINCIA ART SA,"30-68825409-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,494858.5900000000,"2023-00001339",Nota de Crédito de Venta,C0000600000001,"31/07/2020"
"02/06/2020",Factura de Venta,"00001 - Factura Electronica","00000035",CL000170,PROVINCIA ART SA,"30-68825409-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,494858.5900000000,"2017-00000835",Nota de Crédito de Venta,C0000100000009,"02/06/2020"
"02/06/2020",Factura de Venta,"00001 - Factura Electronica","00002958",CL000055,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,"30-55027355-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,122639.9600000000,"2017-00000656",Recibo de Cobranza,"202000000235","19/11/2020"
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003474",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,463249.7900000000,"2023-00002407",Nota de Crédito de Venta,"0000100000603","02/06/2021"
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003475",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,463249.7900000000,"2022-00000590",Nota de Crédito de Venta,"0000100000738","26/09/2022"
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003475",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,463249.7900000000,"2023-00002406",Recibo de Cobranza,"2022-00000397","23/09/2022"
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003476",CL000113,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,"30-61445509-4","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1776672.3100000000,,,,//
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003477",CL000031,MEDIFE ASOCIACION CIVIL,"30-68273765-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,106069.4600000000,"2017-00001544",Recibo de Cobranza,"202000000589","13/08/2021"
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003478",CL000315,PUNTA NORTE S.R.L,"33-71204938-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,60000.0000000000,"2017-00000916",Recibo de Cobranza,"202000000492","14/06/2021"
"02/07/2020",Factura de Venta,"00001 - Factura Electronica","00003007",CL000176,SOCIEDAD ITALIANA DE BENEFICIENCIA EN BUENOS AIRES,XX,"01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5366.8400000000,,,,//
"02/07/2020",Factura de Venta,"00001 - Factura Electronica","00003008",CL000298,SYGMA SERVICIOS INTEGRALES S.A.,"30-70728583-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,15471.0000000000,"2017-00000827",Recibo de Cobranza,"202000000365","26/02/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003624",CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5541.6200000000,"2017-00001024",Recibo de Cobranza,"202000000513","02/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003625",CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,16501.4600000000,"2017-00001025",Recibo de Cobranza,"202000000514","02/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003626",CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5500.4900000000,"2017-00001026",Recibo de Cobranza,"202000000515","04/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003627",CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5500.4900000000,"2017-00001027",Recibo de Cobranza,"202000000516","07/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003628",CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,11000.9800000000,"2017-00001028",Recibo de Cobranza,"202000000517","09/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003629",CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5541.6200000000,"2017-00001029",Recibo de Cobranza,"202000000518","09/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003630",CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5500.4900000000,"2017-00001030",Recibo de Cobranza,"202000000519","28/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003631",CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,38503.4200000000,"2017-00001031",Recibo de Cobranza,"202000000520","30/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003632",CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5541.6200000000,"2017-00001032",Recibo de Cobranza,"202000000521","30/06/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003646",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,70181.6800000000,"2017-00001500",Nota de Crédito de Venta,"0000100000616","02/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003646",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,70181.6800000000,"2017-00001501",Recibo de Cobranza,"202000000749","28/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003647",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,459972.6900000000,"2017-00001501",Recibo de Cobranza,"202000000749","28/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003648",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,64859.0800000000,"2017-00001482",Recibo de Cobranza,"202000000739","27/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003648",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,64859.0800000000,"2023-00002415",Nota de Crédito de Venta,"0000100000617","02/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003649",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,73706.7500000000,"2017-00001482",Recibo de Cobranza,"202000000739","27/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003650",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,80095.8100000000,"2017-00001498",Nota de Crédito de Venta,"0000100000618","02/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003650",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,80095.8100000000,"2017-00001499",Recibo de Cobranza,"202000000748","20/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003651",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,66157.8200000000,"2017-00001499",Recibo de Cobranza,"202000000748","20/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003652",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,6605.5800000000,"2017-00001499",Recibo de Cobranza,"202000000748","20/09/2021"
"02/11/2020",Factura de Venta,"00001 - Factura Electronica","00000056",CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,371387.3800000000,"2017-00000837",Nota de Crédito de Venta,C0000100000011,"26/11/2020"
"02/11/2020",Factura de Venta,"00001 - Factura Electronica","00000056",CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,371387.3800000000,"2017-00000869",Nota de Crédito de Venta,C0000100000015,"03/02/2021"
"02/11/2021",Factura de Venta,"00001 - Factura Electronica","00000102",CL000041,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PESONAL CIVIL DE LA NACION,"30-68303222-7","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1098668.8300000000,"2017-00001521",Recibo de Cobranza,"202000000762","17/12/2021"
"02/11/2021",Factura de Venta,"00001 - Factura Electronica","00000103",CL000178,SWISS MEDICAL,"30-65485516-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,505465.0100000000,"2023-00002430",Nota de Crédito de Venta,C0000100000021,"20/01/2022"
"02/11/2021",Factura de Venta,"00001 - Factura Electronica","00000104",CL000031,MEDIFE ASOCIACION CIVIL,"30-68273765-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,335046.1500000000,"2023-00002518",Nota de Crédito de Venta,C0000100000032,"08/02/2023"
"02/11/2021",Factura de Venta,"00001 - Factura Electronica","00003791",CL000380,SUPERINTENDENCIA DE BIENESTAR POLICIA FEDERAL ARGENTINA,"30-54666267-1","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,48689.7800000000,"2022-00000339",Recibo de Cobranza,"2022-00000192","29/03/2022"
"02/11/2021",Factura de Venta,"00001 - Factura Electronica","00003792",CL000267,ASOCIACION MUTUAL SANCOR SALUD,"30-59035479-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,911175.3400000000,"2022-00000129",Crédito Reimputacion Clientes S/Ident,"6","24/02/2022"
"02/11/2021",Factura de Venta,"00001 - Factura Electronica","00003793",CL000267,ASOCIACION MUTUAL SANCOR SALUD,"30-59035479-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,43368.1700000000,"2022-00000129",Crédito Reimputacion Clientes S/Ident,"6","24/02/2022"
"02/12/2020",Factura de Venta,"00001 - Factura Electronica","00003241",CL000198,CAJA DE SERVICIOS SOCIALES DE LA PROVINCIA DE SANTA CRUZ ,"30-63824739-5","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,4361934.1300000000,"2017-00001060",Recibo de Cobranza,"202000000549","30/08/2021"
"02/12/2020",Factura de Venta,"00001 - Factura Electronica","00003241",CL000198,CAJA DE SERVICIOS SOCIALES DE LA PROVINCIA DE SANTA CRUZ ,"30-63824739-5","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,4361934.1300000000,"2017-00001023",Recibo de Cobranza,"202000000512","29/06/2021"
