"fecha_comprob","comprobante","puntoventa","numero_comprob","estado","flag","cliente","clientenombre","cuit","ctadeudorescodigo","ctadeudores","ctaventascodigo","ctaventas","total_comprob","imputacion_numero","comprob2","comprob2_nro","comprob2_estado","comprob2_flag","fecha_comprob2"
"01/09/2021",Factura de Venta Mostrador,"00004 - Tesoreria","00004058",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00001094",Recibo de Cobranza Mostrador,"2020-00000546",C,,"01/09/2021"
"01/10/2020",Factura de Venta,"00001 - Factura Electronica","00000048",C,Cerrada,CL000041,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PESONAL CIVIL DE LA NACION,"30-68303222-7","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,736712.6300000000,"2017-00000617",Recibo de Cobranza,"202000000162",C,,"05/11/2020"
"01/10/2020",Factura de Venta,"00001 - Factura Electronica","00003136",C,Cerrada,CL000041,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PESONAL CIVIL DE LA NACION,"30-68303222-7","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,14770.4100000000,"2017-00000617",Recibo de Cobranza,"202000000162",C,,"05/11/2020"
"01/10/2021",Factura de Venta,"00001 - Factura Electronica","00003700",C,Cerrada,CL000315,PUNTA NORTE S.R.L,"33-71204938-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,80000.0000000000,"2017-00001260",Recibo de Cobranza,"202000000662",C,,"12/10/2021"
"01/10/2021",Factura de Venta,"00001 - Factura Electronica","00003701",C,Cerrada,CL000383,GLAMPING SOUL SRL,"30-71665239-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,4511.8500000000,"2023-00002679",Recibo de Cobranza,"2023-00000753",C,,"06/10/2021"
"01/11/2021",Factura de Venta,"00001 - Factura Electronica","00003788",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,690488.7900000000,"2023-00002426",Nota de Crédito de Venta,"0000100000627",C,Cerrada,"01/11/2021"
"01/11/2021",Factura de Venta,"00001 - Factura Electronica","00003789",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,118216.5500000000,"2017-00001507",Nota de Crédito de Venta,"0000100000628",C,Cerrada,"01/11/2021"
"01/11/2021",Factura de Venta,"00001 - Factura Electronica","00003789",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,118216.5500000000,"2017-00001508",Recibo de Cobranza,"202000000752",C,,"18/11/2021"
"01/11/2021",Factura de Venta,"00001 - Factura Electronica","00003790",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,690488.7900000000,"2017-00001508",Recibo de Cobranza,"202000000752",C,,"18/11/2021"
"01/11/2021",Factura de Venta,"00001 - Factura Electronica","00003790",C,Anulada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,690488.7900000000,"2023-00002429",Factura de Ventas Anulada,"000100003790",C,,"01/11/2021"
"01/12/2021",Factura de Venta,"00001 - Factura Electronica","00003831",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,3663.9000000000,"2022-00000102",Crédito Reimputacion Clientes S/Ident,"1",C,,"22/02/2022"
"01/12/2021",Factura de Venta,"00001 - Factura Electronica","00003832",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2060819.2400000000,"2022-00000094",Nota de Crédito de Venta,"0000100000630",C,Cerrada,"01/12/2021"
"01/12/2021",Factura de Venta,"00001 - Factura Electronica","00003832",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2060819.2400000000,"2022-00000102",Crédito Reimputacion Clientes S/Ident,"1",C,,"22/02/2022"
"01/12/2021",Factura de Venta,"00001 - Factura Electronica","00003833",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,125200.1800000000,"2022-00000102",Crédito Reimputacion Clientes S/Ident,"1",C,,"22/02/2022"
"01/12/2021",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000888",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1200.0000000000,"2017-00001451",Recibo de Cobranza Mostrador,"2020-00000660",C,,"01/12/2021"
"02/01/2020",Factura de Venta Mostrador,"00003 - Guardia Manual","00000582",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3900.0000000000,"2017-00000841",Recibo de Cobranza Mostrador,"2020-00000505",C,,"02/01/2020"
"02/01/2020",Factura de Venta Mostrador,"00003 - Guardia Manual","00000583",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000358",Recibo de Cobranza Mostrador,"2020-00000233",C,,"02/01/2020"
"02/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000782",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4000.0000000000,"2017-00000504",Recibo de Cobranza Mostrador,"2020-00000363",C,,"02/02/2020"
"02/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000783",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3875.0000000000,"2017-00000497",Recibo de Cobranza Mostrador,"2020-00000356",C,,"02/02/2020"
"02/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000784",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4360.0000000000,"2017-00000498",Recibo de Cobranza Mostrador,"2020-00000357",C,,"02/02/2020"
"02/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000785",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3875.0000000000,"2017-00000505",Recibo de Cobranza Mostrador,"2020-00000364",C,,"02/02/2020"
"02/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000786",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2900.0000000000,"2017-00000499",Recibo de Cobranza Mostrador,"2020-00000358",C,,"02/02/2020"
"02/03/2020",Factura de Venta,"00006 - ART Factura Electronica","00000289",C,Cerrada,CL000370,REDSOM SRL,"30-70943792-1","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,3927.0000000000,"2017-00000784",Recibo de Cobranza,"202000000344",C,,"17/06/2020"
"02/03/2020",Factura de Venta,"00001 - Factura Electronica","00002715",C,Cerrada,CL000314,MUNICIPALIDAD DE EL CALAFATE,"30-63755387-5","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,480000.0000000000,,,,,,//
"02/03/2020",Factura de Venta,"00001 - Factura Electronica","00002716",C,Cerrada,CL000314,MUNICIPALIDAD DE EL CALAFATE,"30-63755387-5","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,480000.0000000000,,,,,,//
"02/03/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000865",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000313",Recibo de Cobranza Mostrador,"2020-00000190",C,,"02/03/2020"
"02/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003901",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1250.0000000000,"2017-00000510",Recibo de Cobranza Mostrador,"2020-00000369",C,,"02/03/2020"
"02/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003902",C,Cerrada,CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000287",Recibo de Cobranza Mostrador,"2020-00000164",C,,"02/03/2020"
"02/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003903",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000288",Recibo de Cobranza Mostrador,"2020-00000165",C,,"02/03/2020"
"02/03/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003904",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,230.0000000000,"2017-00000289",Recibo de Cobranza Mostrador,"2020-00000166",C,,"02/03/2020"
"02/03/2020",Nota de Débito de Venta,"00005 - Guardia Factura Electronica","00000002",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2100.0000000000,"2017-00000744",Recibo de Cobranza Mostrador,"2020-00000477",C,,"09/03/2020"
"02/03/2021",Factura de Venta,"00001 - Factura Electronica","00000073",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,510070.8800000000,"2017-00000822",Recibo de Cobranza,"202000000360",C,,"26/02/2021"
"02/03/2021",Nota de Débito de Venta,"00001 - Factura Electronica","00000001",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,14638.9400000000,"2017-00000822",Recibo de Cobranza,"202000000360",C,,"26/02/2021"
"02/06/2020",Factura de Venta,"00001 - Factura Electronica","00000005",C,Cerrada,CL000170,PROVINCIA ART SA,"30-68825409-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,494858.5900000000,"2023-00001339",Nota de Crédito de Venta,C0000600000001,C,Cerrada,"31/07/2020"
"02/06/2020",Factura de Venta,"00001 - Factura Electronica","00000035",C,Cerrada,CL000170,PROVINCIA ART SA,"30-68825409-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,494858.5900000000,"2017-00000835",Nota de Crédito de Venta,C0000100000009,C,Cerrada,"02/06/2020"
"02/06/2020",Factura de Venta,"00001 - Factura Electronica","00002958",C,Cerrada,CL000055,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,"30-55027355-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,122639.9600000000,"2017-00000656",Recibo de Cobranza,"202000000235",C,,"19/11/2020"
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003474",C,Cerrada,CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,463249.7900000000,"2023-00002407",Nota de Crédito de Venta,"0000100000603",C,Cerrada,"02/06/2021"
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003475",C,Cerrada,CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,463249.7900000000,"2022-00000590",Nota de Crédito de Venta,"0000100000738",C,Cerrada,"26/09/2022"
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003475",C,Cerrada,CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,463249.7900000000,"2023-00002406",Recibo de Cobranza,"2022-00000397",C,,"23/09/2022"
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003476",C,Cerrada,CL000113,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,"30-61445509-4","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1776672.3100000000,,,,,,//
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003477",C,Cerrada,CL000031,MEDIFE ASOCIACION CIVIL,"30-68273765-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,106069.4600000000,"2017-00001544",Recibo de Cobranza,"202000000589",C,,"13/08/2021"
"02/06/2021",Factura de Venta,"00001 - Factura Electronica","00003478",C,Cerrada,CL000315,PUNTA NORTE S.R.L,"33-71204938-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,60000.0000000000,"2017-00000916",Recibo de Cobranza,"202000000492",C,,"14/06/2021"
"02/07/2020",Factura de Venta,"00001 - Factura Electronica","00003007",C,Cerrada,CL000176,SOCIEDAD ITALIANA DE BENEFICIENCIA EN BUENOS AIRES,XX,"01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5366.8400000000,,,,,,//
"02/07/2020",Factura de Venta,"00001 - Factura Electronica","00003008",C,Cerrada,CL000298,SYGMA SERVICIOS INTEGRALES S.A.,"30-70728583-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,15471.0000000000,"2017-00000827",Recibo de Cobranza,"202000000365",C,,"26/02/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003624",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5541.6200000000,"2017-00001024",Recibo de Cobranza,"202000000513",C,,"02/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003625",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,16501.4600000000,"2017-00001025",Recibo de Cobranza,"202000000514",C,,"02/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003626",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5500.4900000000,"2017-00001026",Recibo de Cobranza,"202000000515",C,,"04/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003627",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5500.4900000000,"2017-00001027",Recibo de Cobranza,"202000000516",C,,"07/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003628",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,11000.9800000000,"2017-00001028",Recibo de Cobranza,"202000000517",C,,"09/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003629",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5541.6200000000,"2017-00001029",Recibo de Cobranza,"202000000518",C,,"09/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003630",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5500.4900000000,"2017-00001030",Recibo de Cobranza,"202000000519",C,,"28/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003631",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,38503.4200000000,"2017-00001031",Recibo de Cobranza,"202000000520",C,,"30/06/2021"
"02/08/2021",Factura de Venta,"00001 - Factura Electronica","00003632",C,Cerrada,CL000377,SERVICIO ELECTRONICO DE PAGO SA,"30-65986378-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5541.6200000000,"2017-00001032",Recibo de Cobranza,"202000000521",C,,"30/06/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003646",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,70181.6800000000,"2017-00001500",Nota de Crédito de Venta,"0000100000616",C,Cerrada,"02/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003646",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,70181.6800000000,"2017-00001501",Recibo de Cobranza,"202000000749",C,,"28/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003647",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,459972.6900000000,"2017-00001501",Recibo de Cobranza,"202000000749",C,,"28/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003648",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,64859.0800000000,"2017-00001482",Recibo de Cobranza,"202000000739",C,,"27/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003648",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,64859.0800000000,"2023-00002415",Nota de Crédito de Venta,"0000100000617",C,Cerrada,"02/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003649",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,73706.7500000000,"2017-00001482",Recibo de Cobranza,"202000000739",C,,"27/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003650",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,80095.8100000000,"2017-00001498",Nota de Crédito de Venta,"0000100000618",C,Cerrada,"02/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003650",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,80095.8100000000,"2017-00001499",Recibo de Cobranza,"202000000748",C,,"20/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003651",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,66157.8200000000,"2017-00001499",Recibo de Cobranza,"202000000748",C,,"20/09/2021"
"02/09/2021",Factura de Venta,"00001 - Factura Electronica","00003652",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,6605.5800000000,"2017-00001499",Recibo de Cobranza,"202000000748",C,,"20/09/2021"
"02/11/2020",Factura de Venta,"00001 - Factura Electronica","00000056",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,371387.3800000000,"2017-00000837",Nota de Crédito de Venta,C0000100000011,C,Cerrada,"26/11/2020"
"02/11/2020",Factura de Venta,"00001 - Factura Electronica","00000056",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,371387.3800000000,"2017-00000869",Nota de Crédito de Venta,C0000100000015,C,Cerrada,"03/02/2021"
"02/11/2021",Factura de Venta,"00001 - Factura Electronica","00000102",C,Cerrada,CL000041,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PESONAL CIVIL DE LA NACION,"30-68303222-7","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1098668.8300000000,"2017-00001521",Recibo de Cobranza,"202000000762",C,,"17/12/2021"
"02/11/2021",Factura de Venta,"00001 - Factura Electronica","00000103",C,Cerrada,CL000178,SWISS MEDICAL,"30-65485516-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,505465.0100000000,"2023-00002430",Nota de Crédito de Venta,C0000100000021,C,Cerrada,"20/01/2022"
